"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Temporal Logic-Based Intent Monitoring for Mobile Robots","H. Yoon; S. Sankaranarayanan","Department of Computer Science, University of Colorado, Boulder, USA; Department of Computer Science, University of Colorado, Boulder, USA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","8643","8650","We propose a framework that uses temporal logic specifications to predict and monitor the intent of a robotic agent through passive observations of its actions over time. Our approach uses a set of possible hypothesized intents specified as Büchi automata, obtained from translating temporal logic formulae. Based on observing the actions of the robot, we update the probabilities of each hypothesis using Bayes rule. Observations of robot actions provide strong evidence for its “immediate” short-term goals, whereas temporal logic specifications describe behaviors over a “never-ending” infinite time horizon. To bridge this gap, we use a two-level hierarchical monitoring approach. At the lower level, we track the immediate short-term goals of the robot which are modeled as atomic propositions in the temporal logic formalism. We apply our approach to predicting intent of human workers and thus their movements in an indoor space based on the publicly available THOR dataset. We show how our approach correctly labels each agent with their appropriate intents after relatively few observations while predicting their future actions accurately over longer time horizons.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341623","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341623","","Bridges;Tracking;Automata;Behavioral sciences;Mobile robots;Robots;Monitoring","","1","","29","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Reinforcement Learning Under Probabilistic Spatio-Temporal Constraints with Time Windows","X. Lin; A. Koochakzadeh; Y. Yazıcıoğlu; D. Aksaray","Department of Aerospace Engineering and Mechanics, University of Minnesota, Minneapolis, MN; Department of Electrical and Computer Engineering, Purdue University, West Lafayette, IN; Department of Mechanical and Industrial Engineering, Northeastern University, Boston, MA; Department of Electrical and Computer Engineering, Northeastern University, Boston, MA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","8680","8686","We propose an automata-theoretic approach for reinforcement learning (RL) under complex spatio-temporal constraints with time windows. The problem is formulated using a Markov decision process under a bounded temporal logic constraint. Different from existing RL methods that can eventually learn optimal policies satisfying such constraints, our proposed approach enforces a desired probability of constraint satisfaction throughout learning. This is achieved by translating the bounded temporal logic constraint into a total automaton and avoiding “unsafe” actions based on the available prior information regarding the transition probabilities, i.e., a pair of upper and lower bounds for each transition probability. We provide theoretical guarantees on the resulting probability of constraint satisfaction. We also provide numerical results in a scenario where a robot explores the environment to discover high-reward regions while fulfilling some periodic pick-up and delivery tasks that are encoded as temporal logic constraints.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342259","DARPA(grant numbers:HR0011-21-2-0015); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342259","","Learning automata;Reinforcement learning;Markov processes;Probabilistic logic;Time factors;Task analysis;Intelligent robots","","1","","22","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Hybrid Learning- and Model-Based Planning and Control of In-Hand Manipulation","R. S. Zarrin; R. Jitosho; K. Yamane","Honda Research Institute USA, San Jose, CA; Mechanical Engineering department, Stanford University, Stanford, CA; Path Robotics Inc, Columbus, OH",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","8720","8726","This paper presents a hierarchical framework for planning and control of in-hand manipulation of a rigid object involving grasp changes using fully-actuated multifin-gered robotic hands. While the framework can be applied to the general dexterous manipulation, we focus on a more complex definition of in-hand manipulation, where at the goal pose the hand has to reach a grasp suitable for using the object as a tool. The high level planner determines the object trajectory as well as the grasp changes, i.e. adding, removing, or sliding fingers, to be executed by the low-level controller. While the grasp sequence is planned online by a learning-based policy to adapt to variations, the trajectory planner and the low-level controller for object tracking and contact force control are exclusively model-based to robustly realize the plan. By infusing the knowledge about the physics of the problem and the low-level controller into the grasp planner, it learns to successfully generate grasps similar to those generated by model-based optimization approaches, obviating the high computation cost of online running of such methods to account for variations. By performing experiments in physics simulation for realistic tool use scenarios, we show the success of our method on different tool-use tasks and dexterous hand models. Additionally, we show that this hybrid method offers more robustness to trajectory and task variations compared to a model-based method.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342153","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342153","","Computational modeling;Robustness;Hardware;Trajectory;Planning;Object tracking;Task analysis","","7","","30","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Dexterous Soft Hands Linearize Feedback-Control for In-Hand Manipulation","A. Sieler; O. Brock","Robotics and Biology Laboratory, Technische Universität Berlin; Robotics and Biology Laboratory, Technische Universität Berlin",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","8757","8764","This paper presents a feedback-control framework for in-hand manipulation (IHM) with dexterous soft hands that enables the acquisition of manipulation skills in the real-world within minutes. We choose the deformation state of the soft hand as the control variable. To control for a desired deformation state, we use coarsley approximated Jacobians of the actuation-deformation dynamics. These Jacobian are obtained via explorative actions. This is enabled by the self-stabilizing properties of compliant hands, which allow us to use linear feedback control in the presence of complex contact dynamics. To evaluate the effectiveness of our approach, we show the generalization capabilities for a learned manipulation skill to variations in object size by 100 %, 360 degree changes in palm inclination and to disabling up to 50 % of the involved actuators. In addition, complex manipulations can be obtained by sequencing such feedback-skills.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341438","Deutsche Forschungs-gemeinschaft (DFG, German Research Foundation) under Germany's Excellence Strategy – EXC 2002/1 “Science of Intelligence”(grant numbers:390523135); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341438","","Jacobian matrices;Actuators;Sequential analysis;Deformation;Feedback control;Behavioral sciences;Intelligent robots","","9","","37","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Autonomous Swarm Robot Coordination via Mean-Field Control Embedding Multi-Agent Reinforcement Learning","H. Tang; H. Zhang; Z. Shi; X. Chen; W. Ding; X. -P. Zhang","Tsinghua-Berkeley Shenzhen Institute, Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China; Tsinghua-Berkeley Shenzhen Institute, Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China; Tsinghua-Berkeley Shenzhen Institute, Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China; Tsinghua-Berkeley Shenzhen Institute, Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China; RISC-V International Open Source Laboratory, Shenzhen, China; RISC-V International Open Source Laboratory, Shenzhen, China",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","8820","8826","The learning approaches of designing a controller to guide the collective behavior of swarm robots have gained significant attention in recent years. However, the scalability of swarm robots and their inherent stochasticity complicate the control problem due to increasing complexity, unpredictability, and non-linearity. Despite considerable progress made in swarm robotics, addressing these challenges remains a significant issue. In this work, we model the stochastic dynamics of a swarm robot system and then propose a novel control framework based on a mean-field control (MFC) embedding multi-agent reinforcement learning (MARL) approach named MF-MARL to deal with these challenges. While MARL is able to deal with stochasticity statistically, we integrate MFC, allowing MF-MARL to cope with large-scale robots. Moreover, we apply statistical moments of robots' state and control action to discretize continuous input and enable MF-MARL to be applied in continuous scenarios. To demonstrate the effectiveness of MF-MARL, we evaluate the performance of the robots on a specific swarm simulation platform. The experimental results show that our algorithm outperforms the traditional algorithms both in navigation and manipulation tasks. Finally, we demonstrate the adaptability of the proposed algorithm through the component failure test.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341749","Guangdong Innovative and Entrepreneurial Research Team Program(grant numbers:2021ZT09L197); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341749","","Navigation;Robot kinematics;Scalability;Swarm robotics;Stochastic processes;Reinforcement learning;Complexity theory","","3","","35","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Decentralized Multi-Agent Reinforcement Learning with Global State Prediction","J. Bloom; P. Paliwal; A. Mukherjee; C. Pinciroli","Robotics Engineering, Worcester Polytechnic Institute, Worcester, MA, USA; Robotics Engineering, Worcester Polytechnic Institute, Worcester, MA, USA; Robotics Engineering, Worcester Polytechnic Institute, Worcester, MA, USA; Robotics Engineering, Worcester Polytechnic Institute, Worcester, MA, USA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","8854","8861","Deep reinforcement learning (DRL) has seen re-markable success in the control of single robots. However, applying DRL to robot swarms presents significant challenges. A critical challenge is non-stationarity, which occurs when two or more robots update individual or shared policies concurrently, thereby engaging in an interdependent training process with no guarantees of convergence. Circumventing non-stationarity typically involves training the robots with global information about other agents' states and/or actions. In contrast, in this paper we explore how to remove the need for global information. We pose our problem as a Partially Observable Markov Decision Process, due to the absence of global knowledge on other agents. Using collective transport as a testbed scenario, we study two approaches to multi-agent training. In the first, the robots exchange no messages, and are trained to rely on implicit communication through push-and-pull on the object to transport. In the second approach, we introduce Global State Prediction (GSP), a network trained to form a belief over the swarm as a whole and predict its future states. We provide a comprehensive study over four well-known deep reinforcement learning algorithms in environments with obstacles, measuring performance as the successful transport of the object to a goal location within a desired time-frame. Through an ablation study, we show that including GSP boosts performance and increases robustness when compared with methods that use global knowledge.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341563","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341563","","Training;Deep learning;Robot kinematics;Message passing;Reinforcement learning;Markov processes;Prediction algorithms","","3","","42","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Long-Short Term Policy for Visual Object Navigation","Y. Bai; X. Song; W. Li; S. Zhang; S. Jiang","Key Laboratory of Intelligent Information Processing, Institute of Computing Technology, Chinese Academy of Sciences (CAS), Beijing, China; Key Laboratory of Intelligent Information Processing, Institute of Computing Technology, Chinese Academy of Sciences (CAS), Beijing, China; Key Laboratory of Intelligent Information Processing, Institute of Computing Technology, Chinese Academy of Sciences (CAS), Beijing, China; Key Laboratory of Intelligent Information Processing, Institute of Computing Technology, Chinese Academy of Sciences (CAS), Beijing, China; Key Laboratory of Intelligent Information Processing, Institute of Computing Technology, Chinese Academy of Sciences (CAS), Beijing, China",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","9035","9042","The goal of visual object navigation for an agent is to find the target objects accurately. Recent works mainly focus on the feature of embedding, attempting to learn better features with different variants, such as object distribution and graph representations. However, some typical navigation problems in complex environments, such as partially known and obstacle problems, may not be effectively addressed by previous feature embedding methods. In this paper, we propose a framework with a long-short objective policy, where the hidden states are classified according to the navigation objectives at that moment and separately rewarded. Specifically, we consider two objectives: the long-term objective is to go closer to the target, and the short-term objective is for obstacle avoidance and exploration. To alleviate the effect of long-term and short-term alternation, we build a state memory and propose an adjustment gate to update the state memory. Finally, all past hidden states are reweighted and combined for action prediction with an action-boosting gate. Experimental results on RoboTHOR show that the proposed method can significantly outperform the state-of-the-art.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341652","National Natural Science Foundation of China(grant numbers:62125207,62272443,62032022,U1936203); Beijing Natural Science Foundation(grant numbers:Z190020,JQ22012); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341652","","Visualization;Navigation;Reinforcement learning;Logic gates;Boosting;Space exploration;Collision avoidance","","3","","34","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Enhanced Robot Navigation with Human Geometric Instruction","H. Deguchi; S. Taguchi; K. Shibata; S. Koide","Toyota Central R&D Labs., Inc., Aichi, Japan; Toyota Central R&D Labs., Inc., Aichi, Japan; Toyota Central R&D Labs., Inc., Aichi, Japan; Toyota Central R&D Labs., Inc., Aichi, Japan",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","9071","9078","Recently, robot navigation methods using human instructions have been actively studied, including visual language navigation. Although language is one of the most promising forms of instruction, words often contain ambiguities. To complement this problem, we propose to use geometric instruction as a clue to the task goal. Specifically, in our proposed system, we assume that the robot receives a rough position of the target from human gesture. The robot adaptively estimates the reliability of this geometric instruction, and switches between exploration and instruction-following modes depending on the reliability value. We conducted evaluation of our method using a 3D simulation environment, and show that the task success rate and other metrics improve compared with the baseline methods.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342107","","Measurement;Visualization;Three-dimensional displays;Navigation;Search methods;Reinforcement learning;Reliability","","4","","25","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"BRNES: Enabling Security and Privacy-Aware Experience Sharing in Multiagent Robotic and Autonomous Systems","M. T. Hossain; H. M. La; S. Badsha; A. Netchaev","The Advanced Robotics and Automation Lab, Computer Science and Engineering, University of Nevada, Reno, Nevada, USA; The Advanced Robotics and Automation Lab, Computer Science and Engineering, University of Nevada, Reno, Nevada, USA; Bosch Engineering, North America; The U.S. Army Corps.",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","9269","9276","Although experience sharing (ES) accelerates multiagent reinforcement learning (MARL) in an advisor-advisee framework, attempts to apply ES to decentralized multiagent systems have so far relied on trusted environments and over-looked the possibility of adversarial manipulation and inference. Nevertheless, in a real-world setting, some Byzantine attackers, disguised as advisors, may provide false advice to the advisee and catastrophically degrade the overall learning performance. Also, an inference attacker, disguised as an advisee, may conduct several queries to infer the advisors' private information and make the entire ES process questionable in terms of privacy leakage. To address and tackle these issues, we propose a novel MARL framework (BRNES) that heuristically selects a dynamic neighbor zone for each advisee at each learning step and adopts a weighted experience aggregation technique to reduce Byzantine attack impact. Furthermore, to keep the agent's private information safe from adversarial inference attacks, we leverage the local differential privacy (LDP)-induced noise during the ES process. Our experiments show that our framework outperforms the state-of-the-art in terms of the steps to goal, obtained reward, and time to goal metrics. Particularly, our evaluation shows that the proposed framework is 8.32x faster than the current non-private frameworks and 1.41x faster than the private frameworks in an adversarial setting.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341559","U.S. National Science Foundation(grant numbers:NSF-CAREER: 1846513,NSF-PFI-TT: 1919127); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341559","","Measurement;Privacy;Differential privacy;Autonomous systems;Reinforcement learning;Security;Task analysis","","2","","29","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"SCRIMP: Scalable Communication for Reinforcement- and Imitation-Learning-Based Multi-Agent Pathfinding","Y. Wang; B. Xiang; S. Huang; G. Sartoretti","Department of Mechanical Engineering, College of Design and Engineering, National University of Singapore, Singapore; Department of Mechanical Engineering, College of Design and Engineering, National University of Singapore, Singapore; Department of Mechanical Engineering, College of Design and Engineering, National University of Singapore, Singapore; Department of Mechanical Engineering, College of Design and Engineering, National University of Singapore, Singapore",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","9301","9308","Trading off performance guarantees in favor of scalability, the Multi-Agent Path Finding (MAPF) community has recently started to embrace Multi-Agent Reinforcement Learning (MARL), where agents learn to collaboratively generate individual, collision-free (but often suboptimal) paths. Scalability is usually achieved by assuming a local field of view (FOV) around the agents, helping scale to arbitrary world sizes. However, this assumption significantly limits the amount of information available to the agents, making it difficult for them to enact the type of joint maneuvers needed in denser MAPF tasks. In this paper, we propose SCRIMP, where agents learn individual policies from even very small (down to $3\mathrm{x}3$) FOVs, by relying on a highly-scalable global communication mechanism based on a modified transformer. We further equip agents with a state-value-based tie-breaking strategy to further improve performance in symmetric situations, and introduce intrinsic rewards to encourage exploration while mitigating the long-term credit assignment problem. Empirical evaluations on a set of experiments indicate that SCRIMP can achieve higher performance with improved scalability compared to other state-of-the-art learning-based MAPF planners with larger FOVs, and even yields similar performance as a classical centralized planner in many cases. Ablation studies further validate the effectiveness of our proposed techniques. Finally, we show that our trained model can be directly implemented on real robots for online MAPF through high-fidelity simulations in gazebo.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342305","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342305","","Learning systems;Scalability;Stochastic processes;Information sharing;Reinforcement learning;Transformers;Global communication","","54","","28","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Control Transformer: Robot Navigation in Unknown Environments Through PRM-Guided Return-Conditioned Sequence Modeling","D. Lawson; A. H. Qureshi","Department of Computer Science, Purdue University, West Lafayette, IN, USA; Department of Computer Science, Purdue University, West Lafayette, IN, USA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","9324","9331","Learning long-horizon tasks such as navigation has presented difficult challenges for successfully applying reinforcement learning to robotics. From another perspective, under known environments, sampling-based planning can robustly find collision-free paths in environments without learning. In this work, we propose Control Transformer that models return-conditioned sequences from low-level policies guided by a sampling-based Probabilistic Roadmap (PRM) planner. We demonstrate that our framework can solve long-horizon navigation tasks using only local information. We evaluate our approach on partially-observed maze navigation with MuJoCo robots, including Ant, Point, and Humanoid. We show that Control Transformer can successfully navigate through mazes and transfer to unknown environments. Additionally, we apply our method to a differential drive robot (Turtlebot3) and show zero-shot sim2real transfer under noisy observations.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341628","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341628","","Navigation;Humanoid robots;Reinforcement learning;Transformers;Probabilistic logic;Planning;Noise measurement","","7","","39","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Enhancing Sample Efficiency and Uncertainty Compensation in Learning-Based Model Predictive Control for Aerial Robots","K. Y. Chee; T. C. Silva; M. A. Hsieh; G. J. Pappas","GRASP Laboratory, University of Pennsylvania, Philadelphia, PA, USA; GRASP Laboratory, University of Pennsylvania, Philadelphia, PA, USA; GRASP Laboratory, University of Pennsylvania, Philadelphia, PA, USA; GRASP Laboratory, University of Pennsylvania, Philadelphia, PA, USA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","9435","9441","The recent increase in data availability and reliability has led to a surge in the development of learning-based model predictive control (MPC) frameworks for robot systems. Despite attaining substantial performance improvements over their non-learning counterparts, many of these frameworks rely on an offline learning procedure to synthesize a dynamics model. This implies that uncertainties encountered by the robot during deployment are not accounted for in the learning process. On the other hand, learning-based MPC methods that learn dynamics models online are computationally expensive and often require a significant amount of data. To alleviate these shortcomings, we propose a novel learning-enhanced MPC framework that incorporates components from C1 adaptive control into learning-based MPC. This integration enables the accurate compensation of both matched and unmatched uncertainties in a sample-efficient way, enhancing the control performance during deployment. In our proposed framework, we present two variants and apply them to the control of a quadrotor system. Through simulations and physical experiments, we demonstrate that the proposed framework not only allows the synthesis of an accurate dynamics model on-the-fly, but also significantly improves the closed-loop control performance under a wide range of spatio-temporal uncertainties.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341774","NSF(grant numbers:IIS 1910308); ONR(grant numbers:N00014-22-1-2157); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341774","","Adaptation models;Uncertainty;Fuses;Computational modeling;Reliability;Adaptive control;Surges","","8","","32","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Sample-Efficient Real-Time Planning with Curiosity Cross-Entropy Method and Contrastive Learning","M. Kotb; C. Weber; S. Wermter","Department of Informatics, Knowledge Technology Group, Universität Hamburg, Hamburg, Germany; Department of Informatics, Knowledge Technology Group, Universität Hamburg, Hamburg, Germany; Department of Informatics, Knowledge Technology Group, Universität Hamburg, Hamburg, Germany",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","9456","9463","Model-based reinforcement learning (MBRL) with real-time planning has shown great potential in locomotion and manipulation control tasks. However, the existing planning methods, such as the Cross-Entropy Method (CEM), do not scale well to complex high-dimensional environments. One of the key reasons for underperformance is the lack of exploration, as these planning methods only aim to maximize the cumulative extrinsic reward over the planning horizon. Furthermore, planning inside the compact latent space in the absence of observations makes it challenging to use curiosity-based intrinsic motivation. We propose Curiosity CEM (CCEM), an improved version of the CEM algorithm for encouraging exploration via curiosity. Our proposed method maximizes the sum of state-action $Q$ values over the planning horizon, in which these $Q$ values estimate the future extrinsic and intrinsic reward, hence encouraging to reach novel observations. In addition, our model uses contrastive representation learning to efficiently learn latent representations. Experiments on image-based continuous control tasks from the DeepMind Control suite show that CCEM is by a large margin more sample-efficient than previous MBRL algorithms and compares favorably with the best model-free RL methods.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342018","German Research Foundation DFG under project CML(grant numbers:TRR 169); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342018","","Representation learning;Reinforcement learning;Real-time systems;Planning;Task analysis;Intelligent robots","","3","","46","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Underactuated MIMO Airship Control Based on Online Data-Driven Reinforcement Learning","D. Boase; W. Gueaieb; M. S. Miah","Derek Boase and Wail Gueaieb are with the School of Electrical Engineering and Computer Science, University of Ottawa, Ottawa, ON, Canada; Derek Boase and Wail Gueaieb are with the School of Electrical Engineering and Computer Science, University of Ottawa, Ottawa, ON, Canada; Department of Electrical and Computer Engineering, Bradley University, Peoria, IL, Usa",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","9464","9471","In this work, a novel online model-free controller for an underactuated dirigible is developed based on reinforcement learning and optimal control theory. A reinforcement learning structure is used while overcoming the dependence of the value function on future values by introducing a neural network that is adapted using input-output data. The suboptimal critic neural network is structured such that optimality is guaranteed over the interval from which the data is valid. The system performance is validated using a highly realistic physics engine, Gazebo, with the robot operating system (ROS) interface and the results are compared to the performance of a model-based controller specifically designed to control the airship model. It is emphasized that the proposed formulation does not leverage any knowledge of vehicle dynamics and thus is considered a vehicle agnostic control strategy.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341752","NSERC(grant numbers:RGPIN-2014-06512); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341752","","Training;Atmospheric modeling;System performance;Operating systems;Neural networks;Optimal control;Reinforcement learning","","3","","30","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Grasp Stability Assessment Through Attention-Guided Cross-Modality Fusion and Transfer Learning","Z. Zhang; Z. Zhou; H. Wang; Z. Zhang; H. Huang; Q. Cao","School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, P.R. China; School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, P.R. China; School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, P.R. China; School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, P.R. China; Beijing Institute of Control Engineering, Beijing, P.R. China; School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, P.R. China",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","9472","9479","Extensive research has been conducted on assessing grasp stability, a crucial prerequisite for achieving optimal grasping strategies, including the minimum force grasping policy. However, existing works employ basic feature-level fusion techniques to combine visual and tactile modalities, resulting in the inadequate utilization of complementary information and the inability to model interactions between unimodal features. This work proposes an attention-guided cross-modality fusion architecture to comprehensively integrate visual and tactile features. This model mainly comprises convolutional neural networks (CNNs), self-attention, and cross-attention mechanisms. In addition, most existing methods collect datasets from real-world systems, which is time-consuming and high-cost, and the datasets collected are comparatively limited in size. This work establishes a robotic grasping system through physics simulation to collect a multimodal dataset. To address the sim-to-real transfer gap, we propose a migration strategy encompassing domain randomization and domain adaptation techniques. The experimental results demonstrate that the proposed fusion framework achieves markedly enhanced prediction performance (approximately 10%) compared to other baselines. Moreover, our findings suggest that the trained model can be reliably transferred to real robotic systems, indicating its potential to address real-world challenges.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342411","China's National Key Research and Development Program(grant numbers:2018AAA0102700); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342411","","Visualization;Adaptation models;Force;Transfer learning;Grasping;Reinforcement learning;Stability analysis","","12","","36","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"On-Robot Bayesian Reinforcement Learning for POMDPs","H. Nguyen; S. Katt; Y. Xiao; C. Amato","Khoury College of Computer Sciences, Northeastern University, Boston, MA, USA; Khoury College of Computer Sciences, Northeastern University, Boston, MA, USA; Khoury College of Computer Sciences, Northeastern University, Boston, MA, USA; Khoury College of Computer Sciences, Northeastern University, Boston, MA, USA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","9480","9487","Robot learning is often difficult due to the expense of gathering data. The need for large amounts of data can, and should, be tackled with effective algorithms and leveraging expert information on robot dynamics. Bayesian reinforcement learning (BRL), thanks to its sample efficiency and ability to exploit prior knowledge, is uniquely positioned as such a solution method. Unfortunately, the application of BRL has been limited due to the difficulties of representing expert knowledge as well as solving the subsequent inference problem. This paper advances BRL for robotics by proposing a specialized framework for physical systems. In particular, we capture this knowledge in a factored representation, then demonstrate the posterior factorizes in a similar shape, and ultimately formalize the model in a Bayesian framework. We then introduce a sample-based online solution method, based on Monte-Carlo tree search and particle filtering, specialized to solve the resulting model. This approach can, for example, utilize typical low-level robot simulators and handle uncertainty over unknown dynamics of the environment. We empirically demonstrate its efficiency by performing on-robot learning in two human-robot interaction tasks with uncertainty about human behavior, achieving near-optimal performance after only a handful of real-world episodes. A video of learned policies is at https://youtu.be/H9xp60ngOes.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342114","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342114","","Uncertainty;Monte Carlo methods;Shape;Heuristic algorithms;Reinforcement learning;Robot learning;Bayes methods","","1","","32","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
