"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Chance-Aware Lane Change with High-Level Model Predictive Control Through Curriculum Reinforcement Learning","Y. Wang; Y. Li; Z. Peng; H. Ghazzai; J. Ma","Robotics and Autonomous Systems Thrust, The Hong Kong University of Science and Technology (Guangzhou), Guangzhou, China; Robotics and Autonomous Systems Thrust, The Hong Kong University of Science and Technology (Guangzhou), Guangzhou, China; Robotics and Autonomous Systems Thrust, The Hong Kong University of Science and Technology (Guangzhou), Guangzhou, China; Computer, Electrical and Mathematical Science and Engineering Division, King Abdullah University of Science and Technology, Thuwal, Saudi Arabia; Robotics and Autonomous Systems Thrust, The Hong Kong University of Science and Technology (Guangzhou), Guangzhou, China",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","14205","14211","Lane change in dense traffic typically requires the recognition of an appropriate opportunity for maneuvers, which remains a challenging problem in self-driving. In this work, we propose a chance-aware lane-change strategy with high-level model predictive control (MPC) through curriculum reinforcement learning (CRL). In our proposed framework, full-state references and regulatory factors concerning the relative importance of each cost term in the embodied MPC are generated by a neural policy. Furthermore, effective curricula are designed and integrated into an episodic reinforcement learning (RL) framework with policy transfer and enhancement, to improve the convergence speed and ensure a high-quality policy. The proposed framework is deployed and evaluated in numerical simulations of dense and dynamic traffic. It is noteworthy that, given a narrow chance, the proposed approach generates high-quality lane-change maneuvers such that the vehicle merges into the traffic flow with a high success rate of 96%. Finally, our framework is validated in the high-fidelity simulator under dense traffic, demonstrating satisfactory practicality and generalizability.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610522","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610522","","Costs;Reinforcement learning;Numerical simulation;Vehicle dynamics;Task analysis;Robotics and automation;Predictive control","","5","","20","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Co-learning Planning and Control Policies Constrained by Differentiable Logic Specifications","Z. Xiong; D. Lawson; J. Eappen; A. H. Qureshi; S. Jagannathan","Computer Science Department, Purdue University, IN, USA; Computer Science Department, Purdue University, IN, USA; Computer Science Department, Purdue University, IN, USA; Computer Science Department, Purdue University, IN, USA; Computer Science Department, Purdue University, IN, USA",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","14272","14278","Synthesizing planning and control policies in robotics is a fundamental task, further complicated by factors such as complex logic specifications and high-dimensional robot dynamics. This paper presents a novel reinforcement learning approach to solving high-dimensional robot navigation tasks with complex logic specifications by co-learning planning and control policies. Notably, this approach significantly reduces the sample complexity in training, allowing us to train high-quality policies with much fewer samples compared to existing reinforcement learning algorithms. In addition, our methodology streamlines complex specification extraction from map images and enables the efficient generation of long-horizon robot motion paths across different map layouts. Moreover, our approach also demonstrates capabilities for high-dimensional control and avoiding suboptimal policies via policy alignment. The efficacy of our approach is demonstrated through experiments involving simulated high-dimensional quadruped robot dynamics and a real-world differential drive robot (TurtleBot3) under different types of task specifications.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610942","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610942","","Training;Robot motion;Semantics;Reinforcement learning;Streaming media;Aerodynamics;Planning","","","","38","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Safety-Critical Scenario Generation Via Reinforcement Learning Based Editing","H. Liu; L. Zhang; S. K. Sastry Hari; J. Zhao","University of California, La Jolla, California; Baidu Research, Sunnyvale, California; NVIDIA Corporation, Santa Clara, California; University of California, La Jolla, California",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","14405","14412","Generating safety-critical scenarios is essential for testing and verifying the safety of autonomous vehicles. Traditional optimization techniques suffer from the curse of dimensionality and limit the search space to fixed parameter spaces. To address these challenges, we propose a deep reinforcement learning approach that generates scenarios by sequential editing, such as adding new agents or modifying the trajectories of the existing agents. Our framework employs a reward function consisting of both risk and plausibility objectives. The plausibility objective leverages generative models, such as a variational autoencoder, to learn the likelihood of the generated parameters from the training datasets; It penalizes the generation of unlikely scenarios. Our approach overcomes the dimensionality challenge and explores a wide range of safety-critical scenarios. Our evaluation demonstrates that the proposed method generates safety-critical scenarios of higher quality compared with previous approaches.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611555","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611555","","Training;Pedestrians;Perturbation methods;Trajectory;Safety;Scenario generation;Robotics and automation","","22","","23","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Reinforcement Learning with Human Feedback for Realistic Traffic Simulation","Y. Cao; B. Ivanovic; C. Xiao; M. Pavone",NVIDIA Research; NVIDIA Research; NVIDIA Research; NVIDIA Research,2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","14428","14434","In light of the challenges and costs of real-world testing, autonomous vehicle developers often rely on testing in simulation for the creation of reliable systems. A key element of effective simulation is the incorporation of realistic traffic models that align with human knowledge, an aspect that has proven challenging due to the need to balance realism and diversity. Towards this end, in this work we develop a framework that employs reinforcement learning from human feedback (RLHF) to enhance the realism of existing traffic models. This work also identifies two main challenges: capturing the nuances of human preferences on realism and unifying diverse traffic simulation models. To tackle these issues, we propose using human feedback for alignment and employ RLHF due to its sample efficiency. We also introduce the first dataset for realism alignment in traffic modeling to support such research. Our framework, named TrafficRLHF, demonstrates its proficiency in generating realistic traffic scenarios that are well-aligned with human preferences through comprehensive evaluations on the nuScenes dataset.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610878","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610878","","Costs;Reinforcement learning;Traffic control;Data models;Trajectory;Reliability;Robotics and automation","","15","","28","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"NaviFormer: A Data-Driven Robot Navigation Approach via Sequence Modeling and Path Planning with Safety Verification","X. Zhang; Z. Feng; Q. Qiu; Y. Chen; B. Hua; J. Ji","School of Computer Science and Technology, University of Science and Technology of China; School of Computer Science and Technology, University of Science and Technology of China; School of Computer Science and Technology, University of Science and Technology of China; School of Computer Science and Technology, University of Science and Technology of China; School of Computer Science and Technology, University of Science and Technology of China; School of Computer Science and Technology, University of Science and Technology of China",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","14756","14762","Reinforcement learning has shown great potential in improving the performance of robot navigation. In response to the increasing deployments of mobile robots within various scenarios, a data-driven paradigm of navigation approach with safety verification is preferred where one can train RL algorithms with large amounts of prior data, keep learning continuously, and ensure safe navigation in applications. Conventional end-to-end reinforcement learning navigation paradigms have encountered multiple challenges in meeting these demands. In this work, we introduce a novel robot navigation approach termed NaviFormer. This approach handles navigation tasks based on sequence modeling to obtain the data-driven ability. It also integrates rule-based verification for safety insurance. We conduct a series of experiments to validate the data-driven ability of our approach and to compare it with existing navigation methods. We also perform quantitative tests on a real-world robot platform, TurtleBot. The experimental results show our method’s outstanding data-driven ability and highlight its superior arrival rate and generalization compared to other state-of-the-art methods like the PPO-based navigation method.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610076","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610076","","Resistance;Runtime;Navigation;Reinforcement learning;Predictive models;Prediction algorithms;Real-time systems","","1","","27","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"DeformNet: Latent Space Modeling and Dynamics Prediction for Deformable Object Manipulation","C. Li; Z. Ai; T. Wu; X. Li; W. Ding; H. Xu","Tsinghua-Berkeley Shenzhen Institute, Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China; Tsinghua-Berkeley Shenzhen Institute, Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China; Tsinghua-Berkeley Shenzhen Institute, Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China; Tsinghua-Berkeley Shenzhen Institute, Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China; Tsinghua-Berkeley Shenzhen Institute, Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, China; Institute for Interdisciplinary Information Sciences (IIIS), Tsinghua University, Beijing, China",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","14770","14776","Manipulating deformable objects is a ubiquitous task in household environments, demanding adequate representation and accurate dynamics prediction due to the objects’ infinite degrees of freedom. This work proposes DeformNet, which utilizes latent space modeling with a learned 3D representation model to tackle these challenges effectively. The proposed representation model combines a PointNet encoder and a conditional neural radiance field (NeRF), facilitating a thorough acquisition of object deformations and variations in lighting conditions. To model the complex dynamics, we employ a recurrent state-space model (RSSM) that accurately predicts the transformation of the latent representation over time. Extensive simulation experiments with diverse objectives demonstrate the generalization capabilities of DeformNet for various deformable object manipulation tasks, even in the presence of previously unseen goals. Finally, we deploy DeformNet on an actual UR5 robotic arm to demonstrate its capability in real-world scenarios.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611243","Tsinghua Shenzhen International Graduate School; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611243","","Deformable models;Solid modeling;Visualization;Accuracy;Three-dimensional displays;Predictive models;Neural radiance field","","11","","47","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Actor-Critic Model Predictive Control","A. Romero; Y. Song; D. Scaramuzza","Robotics and Perception Group, Department of Informatics, University of Zurich; Robotics and Perception Group, Department of Informatics, University of Zurich; Robotics and Perception Group, Department of Informatics, University of Zurich",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","14777","14784","An open research question in robotics is how to combine the benefits of model-free reinforcement learning (RL)—known for its strong task performance and flexibility in optimizing general reward formulations—with the robustness and online replanning capabilities of model predictive control (MPC). This paper provides an answer by introducing a new framework called Actor-Critic Model Predictive Control. The key idea is to embed a differentiable MPC within an actor-critic RL framework. The proposed approach leverages the short-term predictive optimization capabilities of MPC with the exploratory and end-to-end training properties of RL. The resulting policy effectively manages both short-term decisions through the MPC-based actor and long-term prediction via the critic network, unifying the benefits of both model-based control and end-to-end learning. We validate our method in both simulation and the real world with a quadcopter platform across various high-level tasks. We show that the proposed architecture can achieve real-time control performance, learn complex behaviors via trial and error, and retain the predictive properties of the MPC to better handle out of distribution behaviour.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610381","European Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610381","","Training;Reinforcement learning;Predictive models;Robustness;Real-time systems;Task analysis;Robots","","68","","46","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Long-HOT: A Modular Hierarchical Approach for Long-Horizon Object Transport","S. Narayanan; D. Jayaraman; M. Chandraker",NEC Laboratories America; University of Pennsylvania; NEC Laboratories America,2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","14867","14874","We aim to address key challenges in long-horizon embodied exploration and navigation by proposing a long-horizon object transport task called Long-HOT and a novel modular framework for temporally extended navigation. Agents in Long-HOT need to efficiently find and pick up target objects that are scattered in the environment, carry them to a goal location with load constraints, and optionally have access to a container. We propose a modular topological graph-based transport policy (HTP) that explores efficiently with the help of weighted frontiers. Our hierarchical approach uses a combination of motion planning algorithms to reach point goals within explored locations and object navigation policies for moving towards semantic targets at unknown locations. Experiments on both our proposed Habitat transport task and on MultiOn benchmarks show that our method outperforms baselines and prior works. Further, we analyze the agent’s behavior for the usage of the container and demonstrate meaningful generalization to harder transport scenes with training only on simpler versions of the task.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611192","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611192","","Training;Navigation;Semantics;Habitats;Containers;Benchmark testing;Planning","","","","42","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"WayEx: Waypoint Exploration using a Single Demonstration","M. Levy; N. Saini; A. Shrivastava","University of Maryland, College Park; University of Maryland, College Park; University of Maryland, College Park",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","15009","15016","We propose WayEx, a new method for learning complex goal-conditioned robotics tasks from a single demonstration. Our approach distinguishes itself from existing imitation learning methods by demanding fewer expert examples and eliminating the need for information about the actions taken during the demonstration. This is accomplished by introducing a new reward function and employing a knowledge expansion technique. We demonstrate the effectiveness of WayEx, our waypoint exploration strategy, across six diverse tasks, showcasing its applicability in various environments. Notably, our method significantly reduces training time by ∼50% as compared to traditional reinforcement learning methods. WayEx obtains a higher reward than existing imitation learning methods given only a single demonstration. Furthermore, we demonstrate its success in tackling complex environments where standard approaches fall short. Appendix is available at: https://waypoint-ex.github.io.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611088","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611088","","Training;Imitation learning;Reinforcement learning;Task analysis;Standards;Robots","","2","","32","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Bayesian Constraint Inference from User Demonstrations Based on Margin-Respecting Preference Models","D. Papadimitriou; D. S. Brown","Department of Mechanical Engineering, University of California at Berkeley; School of Computing, University of Utah",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","15039","15046","It is crucial for robots to be aware of the presence of constraints in order to acquire safe policies. However, explicitly specifying all constraints in an environment can be a challenging task. State-of-the-art constraint inference algorithms learn constraints from demonstrations, but tend to be computationally expensive and prone to instability issues. In this paper, we propose a novel Bayesian method that infers constraints based on preferences over demonstrations. The main advantages of our proposed approach are that it 1) infers constraints without calculating a new policy at each iteration, 2) uses a simple and more realistic ranking of groups of demonstrations, without requiring pairwise comparisons over all demonstrations, and 3) adapts to cases where there are varying levels of constraint violation. Our empirical results demonstrate that our proposed Bayesian approach infers constraints of varying severity, more accurately than state-of-the-art constraint inference methods. Code and videos: https://sites.google.com/berkeley.edu/pbicrl.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611095","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611095","","Adaptation models;Codes;Inference algorithms;Bayes methods;Task analysis;Robots;Videos","","2","","47","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Instructing Robots by Sketching: Learning from Demonstration via Probabilistic Diagrammatic Teaching","W. Zhi; T. Zhang; M. Johnson-Roberson","Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","15047","15053","Learning from Demonstration (LfD) enables robots to acquire new skills by imitating expert demonstrations, allowing users to communicate their instructions intuitively. Recent progress in LfD often relies on kinesthetic teaching or teleoperation as the medium for users to specify the demonstrations. Kinesthetic teaching requires physical handling of the robot, while teleoperation demands proficiency with additional hardware. This paper introduces an alternative paradigm for LfD called Diagrammatic Teaching. Diagrammatic Teaching aims to teach robots novel skills by prompting the user to sketch out demonstration trajectories on 2D images of the scene, these are then synthesised as a generative model of motion trajectories in 3D task space. Additionally, we present the Ray-tracing Probabilistic Trajectory Learning (RPTL) framework for Diagrammatic Teaching. RPTL extracts time-varying probability densities from the 2D sketches, then applies ray-tracing to find corresponding regions in 3D Cartesian space, and fits a probabilistic model of motion trajectories to these regions. New motion trajectories, which mimic those sketched by the user, can then be generated from the probabilistic model. We empirically validate our framework both in simulation and on real robots, which include a fixed-base manipulator and a quadruped-mounted manipulator.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611349","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611349","","Solid modeling;Three-dimensional displays;Education;Ray tracing;Probabilistic logic;Manipulators;Hardware","","12","","34","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"POAQL: A Partially Observable Altruistic Q-Learning Method for Cooperative Multi-Agent Reinforcement Learning","L. Tao; M. Kang; J. Dong; S. Zhang; K. Ye; S. Chen; N. Zheng","National Key Laboratory of Human-Machine Hybrid Augmented Intelligence, National Engineering Research Center for Visual Information and Applications, and Institute of Artificial Intelligence and Robotics, Xi’an Jiaotong University; National Key Laboratory of Human-Machine Hybrid Augmented Intelligence, National Engineering Research Center for Visual Information and Applications, and Institute of Artificial Intelligence and Robotics, Xi’an Jiaotong University; National Key Laboratory of Human-Machine Hybrid Augmented Intelligence, National Engineering Research Center for Visual Information and Applications, and Institute of Artificial Intelligence and Robotics, Xi’an Jiaotong University; National Key Laboratory of Human-Machine Hybrid Augmented Intelligence, National Engineering Research Center for Visual Information and Applications, and Institute of Artificial Intelligence and Robotics, Xi’an Jiaotong University; National Key Laboratory of Human-Machine Hybrid Augmented Intelligence, National Engineering Research Center for Visual Information and Applications, and Institute of Artificial Intelligence and Robotics, Xi’an Jiaotong University; National Key Laboratory of Human-Machine Hybrid Augmented Intelligence, National Engineering Research Center for Visual Information and Applications, and Institute of Artificial Intelligence and Robotics, Xi’an Jiaotong University; National Key Laboratory of Human-Machine Hybrid Augmented Intelligence, National Engineering Research Center for Visual Information and Applications, and Institute of Artificial Intelligence and Robotics, Xi’an Jiaotong University",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","15076","15082","Multi-Agent Path Finding (MAPF) is an important issue in multi-agent cooperation. Many studies apply MultiAgent Reinforcement Learning (MARL) to solve MAPF in partially observable settings. The objective of cooperative MARL is to maximize the cumulative team reward. Nevertheless, in partially observable settings, the team reward is misleading due to unpredictable factors from the behavior and state of unobserved agents. To address this issue, we propose a Partially Observable Altruistic Q-learning (POAQL) method. POAQL considers the cumulative reward of the observed subteam instead of the whole team, where Altruistic Q-learning plays an important role in learning the subteam action value. In addition, we design a new conflict resolution without additional guidance to emphasize the cooperative nature of MARL frameworks. Experimental results show that POAQL outperforms existing reinforcement learning methods in terms of efficiency and performance.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610745","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610745","","Q-learning;Costs;Robotics and automation","","","","33","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Robustifying a Policy in Multi-Agent RL with Diverse Cooperative Behaviors and Adversarial Style Sampling for Assistive Tasks","T. Osa; T. Harada","Graduate School of Information Science and Technology, the University of Tokyo, Tokyo, Japan; Graduate School of Information Science and Technology, the University of Tokyo, Tokyo, Japan",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","15158","15164","Autonomous assistance of people with motor impairments is one of the most promising applications of autonomous robotic systems. Recent studies have reported encouraging results using deep reinforcement learning (RL) in the healthcare domain. Previous studies showed that assistive tasks can be formulated as multi-agent RL, wherein there are two agents: a caregiver and a care-receiver. However, policies trained in multi-agent RL are often sensitive to the policies of other agents. In such a case, a trained caregiver’s policy may not work for different care-receivers. To alleviate this issue, we propose a framework that learns a robust caregiver’s policy by training it for diverse care-receiver responses. In our framework, diverse care-receiver responses are autonomously learned through trials and errors. In addition, to robustify the care-giver’s policy, we propose a strategy for sampling a care-receiver’s response in an adversarial manner during the training. We evaluated the proposed method using tasks in an Assistive Gym. We demonstrate that policies trained with a popular deep RL method are vulnerable to changes in policies of other agents and that the proposed framework improves the robustness against such changes.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611719","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611719","","Training;Medical services;Robot sensing systems;Motors;Deep reinforcement learning;Robustness;Task analysis","","2","","32","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Human Robot Shared Control in Surgery: A Performance Assessment","L. Chen; Z. J. Hu; Y. Huang; E. Burdet; F. R. y. Baena","Department of Mechanical Engineering, Imperial College London, United Kingdom; Department of Mechanical Engineering, Imperial College London, United Kingdom; Department of Bioengineering, Imperial College London, United Kingdom; Department of Bioengineering, Imperial College London, United Kingdom; Department of Mechanical Engineering, Imperial College London, United Kingdom",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","15165","15171","While surgical robots, such as the da Vinci Surgical System, have become prevalent in minimally invasive surgery, they are predominantly used by the human operator to directly teleoperate the tools. This paper aims to analyse the different methods of human robot shared control in the surgical domain. We propose a reinforcement learning algorithm, transverse generative adversarial imitation learning (tGAIL), which is employed to train the robot from the expert’s demonstration and show competitive generalization ability compared to inverse reinforcement learning and conventional GAIL. We then propose a priority-changing shared control method to effectively combine the surgeon and robot’s strengths by dynamically adjusting control priority based on the deviation distance. We show that using this method in a supervision framework boosts the performance of the human operator when completing the peg transfer task. By learning from the expert and collaborating with the human during the task, the intelligent agent can help to reduce operation time by 31.7% and the human input by 60.5% compared to direct teleoperation.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611642","Intuitive Surgical; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611642","","Minimally invasive surgery;Medical robotics;Imitation learning;Heuristic algorithms;Reinforcement learning;Needles;Robustness","","5","","23","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"A User-Centered Shared Control Scheme with Learning from Demonstration for Robotic Surgery","H. Zheng; Z. J. Hu; Y. Huang; X. Cheng; Z. Wang; E. Burdet","Department of Bioengineering, Imperial College of Science, Technology and Medicine, London, UK; Department of Mechanical Engineering, Imperial College of Science, Technology and Medicine, London, UK; Department of Bioengineering, Imperial College of Science, Technology and Medicine, London, UK; Department of Bioengineering, Imperial College of Science, Technology and Medicine, London, UK; School of Engineering, Lancaster University, Lancaster, UK; Department of Bioengineering, Imperial College of Science, Technology and Medicine, London, UK",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","15195","15201","The utilization of shared control in the realm of surgical robotics augments precision and safety by amalgamating human expertise with autonomous assistance. This paper proposes a user-centered shared control framework enabling a robot to learn from expert demonstration, predict operators’ intent and modulate control authority to provide natural assistance when needed. We employ deep inverse reinforcement learning (IRL) to enable the robot to learn path planning from expert demonstrations with fast convergence, subsequently enhancing the policy with a potential field method. The control authority is allocated seamlessly between the human operator and the autonomous agent based on the prediction of operators’ movement from an adaptive filter and fuzzy logic inference. The proposed method is executed using the da Vinci Research Kit (dVRK) robot in a simulation environment, and its effectiveness is assessed through user performance evaluation in a trajectory tracking task. Compared to direct control and simple shared control, the proposed shared control scheme exhibits superior tracking accuracy and trajectory smoothness under external disturbances. Subjective responses underscore users’ perception of the method’s efficacy in enhancing their performance.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611089","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611089","","Performance evaluation;Fuzzy logic;Medical robotics;Trajectory tracking;Surgery;Reinforcement learning;Trajectory","","8","","24","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Stranger Danger! Identifying and Avoiding Unpredictable Pedestrians in RL-based Social Robot Navigation","S. Pohland; A. Tan; P. Dutta; C. Tomlin","Dept. of EECS, UC Berkeley, Berkeley, CA, USA; Dept. of EECS, UC Berkeley, Berkeley, CA, USA; Dept. of EECS, UC Berkeley, Berkeley, CA, USA; Dept. of EECS, UC Berkeley, Berkeley, CA, USA",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","15217","15224","Reinforcement learning (RL) methods for social robot navigation show great success navigating robots through large crowds of people, but the performance of these learning-based methods tends to degrade in particularly challenging or unfamiliar situations due to the models’ dependency on representative training data. To ensure human safety and comfort, it is critical that these algorithms handle uncommon cases appropriately, but the low frequency and wide diversity of such situations present a significant challenge for these data-driven methods. To overcome this challenge, we propose modifications to the learning process that encourage these RL policies to maintain additional caution in unfamiliar situations. Specifically, we improve the Socially Attentive Reinforcement Learning (SARL) policy by (1) modifying the training process to systematically introduce deviations into a pedestrian model, (2) updating the value network to estimate and utilize pedestrian-unpredictability features, and (3) implementing a reward function to learn an effective response to pedestrian unpredictability. Compared to the original SARL policy, our modified policy maintains similar navigation times and path lengths, while reducing the number of collisions by 82% and reducing the proportion of time spent in the pedestrians’ personal space by up to 19 percentage points for the most difficult cases. We also describe how to apply these modifications to other RL policies and demonstrate that some key high-level behaviors of our approach transfer to a physical robot.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610413","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610413","","Training;Learning systems;Pedestrians;Navigation;Social robots;Training data;Reinforcement learning","","7","","38","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"MAC-ID: Multi-Agent Reinforcement Learning with Local Coordination for Individual Diversity","H. Chung; J. Oh; J. Heo; G. Lee; S. Oh","Graduate School of Artificial Intelligence (GSAI) and ASRI, Seoul National University, Seoul, Korea; Department of Electrical and Computer Enginnering and ASRI, Seoul National University, Seoul, Korea; Department of Electrical and Computer Enginnering and ASRI, Seoul National University, Seoul, Korea; Department of Electrical and Computer Enginnering and ASRI, Seoul National University, Seoul, Korea; Graduate School of Artificial Intelligence (GSAI) and ASRI, Seoul National University, Seoul, Korea",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","15233","15239","With the increase of robots navigating through crowded environments in our daily lives, the demand for designing a socially-aware navigation method considering humanrobot interaction has risen. When developing and assessing socially-aware navigation methods, pedestrian motion modeling plays a significant role. However, existing pedestrian models often struggle in complex environments and do not have the capacity to generate diverse pedestrian styles.In this paper, we propose multi-agent reinforcement learning with local coordination for individual diversity (MAC-ID), which can synthesize diverse pedestrian motions via local coordination factor (LCF). Our experiments have demonstrated that the manipulation of the LCF induces interpretable changes in pedestrian behaviors, along with a superior performance compared to existing pedestrian motion models. For evaluating socially-aware navigation methods using MAC-ID, we present a novel benchmark called BSON. It offers realistic and diverse social environments with pedestrians modeled via MAC-ID. We have trained and compared various navigation methods in BSON using a newly proposed metric called socially-aware navigation score (SNS). Through BSON, users can evaluate their socially-aware navigation methods and compare them to baselines.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610314","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610314","","Measurement;Pedestrians;Navigation;Robot kinematics;Reinforcement learning;Benchmark testing;Behavioral sciences","","","","44","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
