"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Interactive Reinforcement Learning from Natural Language Feedback","I. Tarakli; S. Vinanzi; A. D. Nuovo","Department of Computing, Sheffield Hallam University, Sheffield; Department of Computing, Sheffield Hallam University, Sheffield; Department of Computing, Sheffield Hallam University, Sheffield",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","11478","11484","Large Language Models (LLMs) are increasingly influential in advancing robotics. This paper introduces ECLAIR (Evaluative Corrective Guidance Language as Reinforcement), a novel framework that leverages LLMs to interpret and incorporate diverse natural language feedback into robotic learning. ECLAIR unifies various forms of human advice into actionable insights within a Reinforcement Learning context, enabling more efficient robot instruction. Experiments with real-world users demonstrate that ECLAIR accelerates the robot’s learning process, aligning its policy closer to optimal from the outset and reducing the need for extensive human intervention. Additionally, ECLAIR effectively integrates multiple types of advice and adapts well to prompt modifications. It also supports multilingual instruction, broadening its applicability and fostering more inclusive human-robot interactions. Project website: https://sites.google.com/view/eclairiros","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10803055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10803055","","Large language models;Natural languages;Education;Human-robot interaction;Reinforcement learning;Robot learning;Multilingual;Intelligent robots;Convergence","","3","","27","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Predicting Long-Term Human Behaviors in Discrete Representations via Physics-Guided Diffusion","Z. Zhang; A. Li; A. Lim; M. Chen",Simon Fraser University; Princeton University; Simon Fraser University; Simon Fraser University,2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","11500","11507","Long-term human trajectory prediction is a challenging yet critical task in robotics and autonomous systems. Prior work that studied how to predict accurate short-term human trajectories with only unimodal features often failed in long-term prediction. Reinforcement learning provides a good solution for learning human long-term behaviors but can suffer from challenges in data efficiency and optimization. In this work, we propose a long-term human trajectory forecasting framework that leverages a guided diffusion model to generate diverse long-term human behaviors in a high-level latent action space, obtained via a hierarchical action quantization scheme using a VQ-VAE to discretize continuous trajectories and the available context. The latent actions are predicted by our guided diffusion model, which uses physics-inspired guidance at test time to constrain generated multimodal action distributions. Specifically, we use reachability analysis during the reverse denoising process to guide the diffusion steps toward physically feasible latent actions. We evaluate our framework on two publicly available human trajectory forecasting datasets: SFU-Store-Nav and JRDB, and extensive experimental results show that our framework achieves superior performance in long-term human trajectory forecasting.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802068","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802068","","Quantization (signal);Reinforcement learning;Diffusion models;Trajectory;Behavioral sciences;Time factors;Forecasting;Reachability analysis;Physics;Optimization","","2","","67","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"NFPDE: Normalizing Flow-based Parameter Distribution Estimation for Offline Adaptive Domain Randomization","R. Takano; K. Takaya; H. Oyama","Data Science Laboratories, NEC Corporation, Kawasaki, Japan; Data Science Laboratories, NEC Corporation, Kawasaki, Japan; Data Science Laboratories, NEC Corporation, Kawasaki, Japan",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","11804","11811","Reinforcement learning with domain randomization (DR) has been proposed as a promising approach for learning robust policies to environmental changes. However, for DR to work well in real-world environments, it is necessary to design appropriate DR distributions for model parameters. This paper proposes Normalizing Flow-based Parameter Distribution Estimation (NFPDE), a new estimation method for DR distributions. NFPDE models the target distribution by a flow-based generative model using normalizing flow and estimates the target distribution based on an offline dataset collected a priori in the target environment. Through numerical experiments on the OpenAI gym environment, we show that NFPDE can estimate the target distribution more accurately and efficiently than the previous estimation methods. We also show that the estimated DR distributions can improve the robustness of trained policies.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801378","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801378","","Training;Accuracy;Estimation;Reinforcement learning;Robustness;Numerical models;Intelligent robots","","1","","46","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"The Power of Input: Benchmarking Zero-Shot Sim-to-Real Transfer of Reinforcement Learning Control Policies for Quadrotor Control","A. Dionigi; G. Costante; G. Loianno","Tandon School of Engineering, New York University, Brooklyn, NY, USA; Department of Engineering, University of Perugia, Perugia, Italy; Tandon School of Engineering, New York University, Brooklyn, NY, USA",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","11812","11818","In the last decade, data-driven approaches have become popular choices for quadrotor control, thanks to their ability to facilitate the adaptation to unknown or uncertain flight conditions. Among the different data-driven paradigms, Deep Reinforcement Learning (DRL) is currently one of the most explored. However, the design of DRL agents for Micro Aerial Vehicles (MAVs) remains an open challenge. While some works have studied the output configuration of these agents (i.e., what kind of control to compute), there is no general consensus on the type of input data these approaches should employ. Multiple works simply provide the DRL agent with full state information, without questioning if this might be redundant and unnecessarily complicate the learning process, or pose superfluous constraints on the availability of such information in real platforms. In this work, we provide an in-depth benchmark analysis of different configurations of the observation space. We optimize multiple DRL agents in simulated environments with different input choices and study their robustness and their sim-to-real transfer capabilities with zero-shot adaptation. We believe that the outcomes and discussions presented in this work supported by extensive experimental results could be an important milestone in guiding future research on the development of DRL agents for aerial robot tasks.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802831","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802831","","Navigation;Benchmark testing;Aerospace electronics;Autonomous aerial vehicles;Deep reinforcement learning;Robustness;Intelligent robots;Quadrotors;Guidelines","","7","","33","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Repairing Neural Networks for Safety in Robotic Systems using Predictive Models","K. Majd; G. Clark; G. Fainekos; H. B. Amor","SCAI, Arizona State University, Tempe, AZ, USA; SCAI, Arizona State University, Tempe, AZ, USA; Toyota NA R&D, Ann Arbor, MI, USA; SCAI, Arizona State University, Tempe, AZ, USA",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","11827","11834","This paper introduces a new method for safety-aware robot learning, focusing on repairing policies using predictive models. Our method combines behavioral cloning with neural network repair in a two-step supervised learning framework. It first learns a policy from expert demonstrations and then applies repair subject to predictive models to enforce safety constraints. The predictive models can encompass various aspects relevant to robot learning applications, such as proprioceptive states and collision likelihood. Our experimental results demonstrate that the learned policy successfully adheres to a predefined set of safety constraints on two applications: mobile robot navigation, and real-world lower-leg prostheses. Additionally, we have shown that our method effectively reduces repeated interaction with the robot, leading to substantial time savings during the learning process.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802650","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802650","","Navigation;Neural networks;Supervised learning;Propioception;Predictive models;Maintenance engineering;Robot learning;Safety;Mobile robots;Intelligent robots","","1","","30","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Guiding Reinforcement Learning with Incomplete System Dynamics","S. Wang; J. Duan; N. P. Lawrence; P. D. Loewen; M. G. Forbes; R. B. Gopaluni; L. Zhang","Department of Chemical and Biological Engineering, University of British Columbia, Vancouver, Canada; School of Mechanical Engineering, University of Science and Technology Beijing, Beijing, China; Department of Mathematics, University of British Columbia, Vancouver, Canada; Department of Mathematics, University of British Columbia, Vancouver, Canada; Honeywell Process Solutions, North Vancouver, Canada; Department of Chemical and Biological Engineering, University of British Columbia, Vancouver, Canada; Department of Astronautics, Harbin Institute of Technology, Harbin, China",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","11857","11863","Model-free reinforcement learning (RL) is inherently a reactive method, operating under the assumption that it starts with no prior knowledge of the system and entirely depends on trial-and-error for learning. This approach faces several challenges, such as poor sample efficiency, generalization, and the need for well-designed reward functions to guide learning effectively. On the other hand, controllers based on complete system dynamics do not require data. This paper addresses the intermediate situation where there is not enough model information for complete controller design, but there is enough to suggest that a model-free approach is not the best approach either. By carefully decoupling known and unknown information about the system dynamics, we obtain an embedded controller guided by our partial model and thus improve the learning efficiency of an RL-enhanced approach. A modular design allows us to deploy mainstream RL algorithms to refine the policy. Simulation results show that our method significantly improves sample efficiency compared with standard RL methods on continuous control tasks, and also offers enhanced performance over traditional control approaches. Experiments on a real ground vehicle also validate the performance of our method, including generalization and robustness.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802721","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802721","","Hands;System dynamics;Simulation;Heuristic algorithms;Reinforcement learning;Robustness;Land vehicles;Parametric statistics;Standards;Intelligent robots","","1","","24","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Learning Agile Locomotion on Risky Terrains","C. Zhang; N. Rudin; D. Hoeller; M. Hutter","Robotic Systems Lab, ETH Zurich, Zurich, Switzerland; Robotic Systems Lab, ETH Zurich, Zurich, Switzerland; Robotic Systems Lab, ETH Zurich, Zurich, Switzerland; Robotic Systems Lab, ETH Zurich, Zurich, Switzerland",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","11864","11871","Quadruped robots have shown remarkable mobility on various terrains through reinforcement learning. Yet, in the presence of sparse footholds and risky terrains such as stepping stones and balance beams, which require precise foot placement to avoid falls, model-based approaches are often used. In this paper, we show that end-to-end reinforcement learning can also enable the robot to traverse risky terrains with dynamic motions. To this end, our approach involves training a generalist policy for agile locomotion on disorderly and sparse stepping stones before transferring its reusable knowledge to various more challenging terrains by finetuning specialist policies from it. Given that the robot needs to rapidly adapt its velocity on these terrains, we formulate the task as a navigation task instead of the commonly used velocity tracking which constrains the robot’s behavior and propose an exploration strategy to overcome sparse rewards and achieve high robustness. We validate our proposed method through simulation and real-world experiments on an ANYmal-D robot achieving peak forward velocity of ≥2.5 m/s on sparse stepping stones and narrow balance beams. Video: youtu.be/Z5X0J8OH6z4","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801909","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801909","","Training;Navigation;Dynamics;Reinforcement learning;Robustness;Quadrupedal robots;Intelligent robots","","35","","36","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"GeRM: A Generalist Robotic Model with Mixture-of-experts for Quadruped Robot","W. Song; H. Zhao; P. Ding; C. Cui; S. Lyu; Y. Fan; D. Wang","MiLAB, Westlake University, China; MiLAB, Westlake University, China; MiLAB, Westlake University, China; MiLAB, Westlake University, China; MiLAB, Westlake University, China; MiLAB, Westlake University, China; MiLAB, Westlake University, China",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","11879","11886","Multi-task robot learning holds significant importance in tackling diverse and complex scenarios. However, current approaches are hindered by performance issues and difficulties in collecting training datasets. In this paper, we propose GeRM (Generalist Robotic Model). We utilize offline reinforcement learning to optimize data utilization strategies to learn from both demonstrations and sub-optimal data, thus surpassing the limitations of human demonstrations. Thereafter, we employ a transformer-based VLA network to process multi-modal inputs and output actions. By introducing the Mixture-of-Experts structure, GeRM allows faster inference speed with higher whole model capacity, and thus resolves the issue of limited RL parameters, enhancing model performance in multi-task learning while controlling computational costs. Through a series of experiments, we demonstrate that GeRM outperforms other methods across all tasks, while also validating its efficiency in both training and inference processes. Additionally, we uncover its potential to acquire emergent skills. Additionally, we contribute the QUARD-Auto dataset, collected automatically to support our training approach and foster advancements in multi-task quadruped robot learning. This work presents a new paradigm for reducing the cost of collecting robot data and driving progress in the multi-task learning community.You can reach our project and video through the link: https://songwxuan.github.io/GeRM/.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801816","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801816","","Training;Costs;Computational modeling;Reinforcement learning;Multitasking;Transformers;Robot learning;Computational efficiency;Quadrupedal robots;Intelligent robots","","13","","54","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Offline Meta-Reinforcement Learning with Evolving Gradient Agreement","J. Chen; W. Yuan; S. Chen; F. Liu; A. Ma; Z. Hu; P. Li","College of Intelligence Science and Technology, National University of Defense Technology, Changsha, China; College of Information and Communication, National University of Defense Technology, Wuhan, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, China",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","11893","11900","Meta-Reinforcement Learning (Meta-RL) is a machine learning paradigm aimed at learning reinforcement learning policies that can quickly adapt to unseen tasks with few-shot data. Nevertheless, applying Meta-RL to real-world applications faces challenges due to the cost of data acquisition. To address this problem, offline Meta-RL has emerged as a promising solution, focusing on learning policies from pre-collected data that can effectively and rapidly adapt to unseen tasks. In this paper, we propose a new offline Meta-RL method called Meta-Actor-Critic with Evolving Gradient Agreement (MACEGA). MACEGA utilizes an evolutionary approach to estimate meta-gradients conductive to generalization across unseen tasks. During meta-training, gradient evolution is utilized to meta-update the value network and policies. Moreover, we use gradient agreement as an optimization objective for meta-learning, thereby enhancing the generalization ability of the meta-policy. We experimentally demonstrate the robustness of MACEGA in handling offline data quality. Furthermore, extensive experiments on various benchmarks provide empirical evidence that MACEGA outperforms previous state-of-the-art methods in generalizing to unseen tasks, thus demonstrating its potential for real-world applications.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802167","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802167","Offline meta-reinforcement learning;meta-reinforcement learning;evolving gradient;gradient agreement;generalization","Weight measurement;Metalearning;Focusing;Estimation;Reinforcement learning;Benchmark testing;Robustness;Optimization;Intelligent robots;Faces","","","","29","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Stein Movement Primitives for Adaptive Multi-Modal Trajectory Generation","Z. Yin; T. Lai; S. Khan; J. Jacob; Y. Li; F. Ramos","The School of Computer Science, The University of Sydney, Australia; The School of Computer Science, The University of Sydney, Australia; The School of Electrical Engineering and Computer Engineering, The University of Sydney, Australia; The School of Computer Science, The University of Sydney, Australia; The School of Electrical Engineering and Computer Engineering, The University of Sydney, Australia; The School of Computer Science, The University of Sydney, Australia",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","11901","11908","Probabilistic Movement Primitives (ProMPs) and their variants are powerful methods for enabling robots to learn complex tasks from human demonstrations, where motion trajectories are represented as stochastic processes with Gaussian assumptions. However, despite their computational efficiency, these methods have limited expressiveness in capturing the diversity found in human demonstrations, which are typically characterized by the multi-modality of motions. For example, when picking up an object partially obscured by an obstacle, some individuals may opt to go to the right, while others may choose the left side of the object. In this paper, we introduce Stein Movement Primitives (SMPs), a novel approach to probabilistic movement primitives. We formulate motion primitive adaptation as a non-parametric probabilistic inference using Stein Variational Gradient Descent (SVGD), thus avoiding any explicit posterior distribution assumptions and enabling the direct representation of the multi-modality in human demonstrations. We illustrate how our method can adapt robot motion to different scenarios while maintaining high similarity to the original demonstrations, even when the demonstrations are multi-modal. Experimentally, we demonstrate our approach to several domain adaptation problems using the LASA dataset and with a real robotic arm.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801403","","Robot motion;Trajectory planning;Navigation;Stochastic processes;Graphics processing units;Probabilistic logic;Manipulators;Real-time systems;Trajectory;Intelligent robots","","3","","23","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Collaboration Strategies for Two Heterogeneous Pursuers in A Pursuit-Evasion Game Using Deep Reinforcement Learning","Z. Zhong; Z. Dong; X. Duan; J. He","The School of Automation Science and Electrical Engineering, Beihang University, Beijing, China; The School of Automation Science and Electrical Engineering, Beihang University, Beijing, China; The Department of Automation, Ministry of Education of China, Shanghai Jiao Tong University, and Key Laboratory of System Control and Information Processing, Shanghai, China; The Department of Automation, Ministry of Education of China, Shanghai Jiao Tong University, and Key Laboratory of System Control and Information Processing, Shanghai, China",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","11962","11968","We investigate a pursuit-evasion game taking place in an unbounded three-dimensional space, where a flexible pursuer with hybrid dynamics collaborates with a fast pursuer and aims to capture a flexible evader within a finite time. The key feature of this problem lies in the hybrid dynamics of the flexible pursuer, which can change its dynamics once during the game and switch to a fast pursuer with increased speed but lower maneuverability. To address this challenge, we devise a hybrid strategy based on the soft actor-critic framework, tailored specifically for the flexible pursuer, which encompasses both maneuvering and switch tactics. We introduce a switch factor to the input of the actor network and incorporate switch actions to further expand the action space. These additions enable the flexible pursuer to execute maneuvering actions and determine a moment to switch to a fast pursuer. The reward function is designed to account for related angle, altitude, speed, and sparse reward. Through extensive ablation experiments conducted in a simulated environment, we demonstrate the efficacy of our algorithm in facilitating the learning of hybrid strategies for the flexible pursuer, resulting in significantly improved capture rates compared to alternative methods.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802839","Natural Science Foundation of Shanghai; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802839","","Solid modeling;Three-dimensional displays;Heuristic algorithms;Collaboration;Switches;Games;Deep reinforcement learning;Vectors;Intelligent robots","","2","","23","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Adaptive Trajectory Database Learning for Nonlinear Control with Hybrid Gradient Optimization","K. -Y. Tseng; M. Zhang; K. Hauser; G. E. Dullerud","Department of Mechanical Science and Engineering, University of Illinois at Urbana–Champaign, Urbana, IL, USA; Department of Mechanical Science and Engineering, University of Illinois at Urbana–Champaign, Urbana, IL, USA; Department of Computer Science, University of Illinois at Urbana-Champaign, Urbana, IL, USA; Department of Mechanical Science and Engineering, University of Illinois at Urbana–Champaign, Urbana, IL, USA",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","11969","11976","This paper presents a novel experience-based technique, called EHGO, for sample-efficient adaptive control of nonlinear systems in the presence of dynamical modeling errors. The starting point for EHGO is a database seeded with many trajectories optimized under a reference estimate of real system dynamics. When executed on the real system, these trajectories will be suboptimal due to errors in the reference dynamics. The approach then leverages a hybrid gradient optimization technique, GRILC, which observes executed trajectories and computes gradients from the reference model to refine the control policy without requiring an explicit model of the real system. In past work, GRILC was applied in a restrictive setting in which a robot executes multiple rollouts from identical start states. In this paper, we show how to leverage a database to enable GRILC to operate across a wide envelope of possible start states in different iterations. The database is used to balance between start state proximity and recentness-of-experience via a learned distance metric to generate good initial guesses. Experiments on three dynamical systems (pendulum, car, drone) show that the proposed approach adapts quickly to online experience even when the reference model has significant errors. In these examples EHGO generates near-optimal solutions within hundreds of epochs of real execution, which can be orders of magnitude more sample efficient than reinforcement learning techniques.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801717","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801717","","Adaptation models;Databases;System dynamics;Computational modeling;Reinforcement learning;Trajectory;Nonlinear dynamical systems;Automobiles;Optimization;Quadrotors","","1","","27","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Bi-level Trajectory Optimization on Uneven Terrains with Differentiable Wheel-Terrain Interaction Model","A. Manoharan; A. Sharma; H. Belsare; K. Pal; K. M. Krishna; A. K. Singh","Institute of Technology, University of Tartu, Tartu, Estonia; RRC, IIIT, Hyderabad, India; RRC, IIIT, Hyderabad, India; RRC, IIIT, Hyderabad, India; RRC, IIIT, Hyderabad, India; Institute of Technology, University of Tartu, Tartu, Estonia",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","11977","11984","Navigation of wheeled vehicles on uneven terrain necessitates going beyond the 2D approaches for trajectory planning. Specifically, it is essential to incorporate the full 6dof variation of vehicle pose and its associated stability cost in the planning process. To this end, most recent works aim to learn a neural network model to predict vehicle evolution. However, such approaches are data-intensive and fraught with generalization issues.In this paper, we present a purely model-based approach that just requires the digital elevation information of the terrain. Specifically, we express the wheel-terrain interaction and 6dof pose prediction as a non-linear least squares (NLS) problem. As a result, trajectory planning can be viewed as a bi-level optimization. The inner optimization layer predicts the pose on the terrain along a given trajectory, while the outer layer deforms the trajectory itself to reduce the stability and kinematic costs of the pose.We improve the state-of-the-art in the following respects. First, we show that our NLS-based pose prediction closely matches the output of a high-fidelity physics engine. This result, coupled with the fact that we can query gradients of the NLS solver, makes our pose predictor a differentiable wheel-terrain interaction model. We further leverage this differentiability to efficiently solve the proposed bi-level trajectory optimization problem. Finally, we perform extensive experiments and comparisons with a baseline to showcase the effectiveness of our approach in obtaining smooth, stable trajectories.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802848","European Social Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802848","","Costs;Trajectory planning;Reinforcement learning;Predictive models;Stability analysis;Planning;Vehicle dynamics;Trajectory optimization;Physics;Engines","","1","","25","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Task-Based Design and Policy Co-Optimization for Tendon-driven Underactuated Kinematic Chains","S. Islam; Z. He; M. Ciocarlie","Dept. of Mechanical Engineering, Columbia University, New York, USA; Dept. of Computer Science, Columbia University, New York, USA; Dept. of Mechanical Engineering, Columbia University, New York, USA",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","12016","12023","Underactuated manipulators reduce the number of bulky motors, thereby enabling compact and mechanically robust designs. However, fewer actuators than joints means that the manipulator can only access a specific manifold within the joint space, which is particular to a given hardware configuration and can be low-dimensional and/or discontinuous. Determining an appropriate set of hardware parameters for this class of mechanisms, therefore, is difficult - even for traditional task-based co-optimization methods. In this paper, our goal is to implement a task-based design and policy co-optimization method for underactuated, tendon-driven manipulators. We first formulate a general model for an underactuated, tendon-driven transmission. We then use this model to co-optimize a three-link, two-actuator kinematic chain using reinforcement learning. We demonstrate that our optimized tendon transmission and control policy can be transferred reliably to physical hardware with real-world reaching experiments.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802329","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802329","","Pipelines;Kinematics;Reinforcement learning;Manipulators;Motors;Hardware;Reliability;Physics;Optimization;Tendons","","2","","31","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"A Framework for Neurosymbolic Goal-Conditioned Continual Learning in Open World Environments","P. Lorang; S. Goel; Y. Shukla; P. Zips; M. Scheutz","Tufts University, Medford, MA, USA; Tufts University, Medford, MA, USA; Tufts University, Medford, MA, USA; Center for Vision, Automation & Control, AIT Austrian Institute of Technology GmbH, Vienna, Austria; Tufts University, Medford, MA, USA",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","12070","12077","In dynamic open-world environments, agents continually face new challenges due to sudden and unpredictable novelties, hindering Task and Motion Planning (TAMP) in autonomous systems. We introduce a novel TAMP architecture that integrates symbolic planning with reinforcement learning to enable autonomous adaptation in such environments, operating without human guidance. Our approach employs symbolic goal representation within a goal-oriented learning framework, coupled with planner-guided goal identification, effectively managing abrupt changes where traditional reinforcement learning, re-planning, and hybrid methods fall short. Through sequential novelty injections in our experiments, we assess our method’s adaptability to continual learning scenarios. Extensive simulations conducted in a robotics domain corroborate the superiority of our approach, demonstrating faster convergence to higher performance compared to traditional methods. The success of our framework in navigating diverse novelty scenarios within a continuous domain underscores its potential for critical real-world applications.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801627","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801627","","Continuing education;Learning systems;Navigation;Transfer learning;Dynamics;Reinforcement learning;Planning;Intelligent robots;Faces;Convergence","","4","","33","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Real-time Dexterous Telemanipulation with an End-Effect-Oriented Learning-based Approach","H. Wang; H. Bai; X. Zhang; Y. Jung; M. Bowman; L. Tao","Oklahoma State University, Stillwater, OK, USA; Oklahoma State University, Stillwater, OK, USA; Colorado School of Mines, Intelligent Robotics and Systems Lab, Golden, CO, USA; Colorado School of Mines, Intelligent Robotics and Systems Lab, Golden, CO, USA; University of Pennsylvania, Philadelphia, PA, USA; Oklahoma State University, Stillwater, OK, USA",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","12164","12169","Dexterous telemanipulation is crucial in advancing human-robot systems, especially in tasks requiring precise and safe manipulation. However, it faces significant challenges due to the physical differences between human and robotic hands, the dynamic interaction with objects, and the indirect control and perception of the remote environment. Current approaches predominantly focus on mapping the human hand onto robotic counterparts to replicate motions, which exhibits a critical oversight: it often neglects the physical interaction with objects and relegates the interaction burden to the human to adapt and make laborious adjustments in response to the indirect and counter-intuitive observation of the remote environment. This work develops an End-Effects-Oriented Learning-based Dexterous Telemanipulation (EFOLD) framework to address telemanipulation tasks. EFOLD models telemanipulation as a Markov Game, introducing multiple end-effect features to interpret the human operator’s commands during interaction with objects. These features are used by a Deep Reinforcement Learning policy to control the robot and reproduce such end effects. EFOLD was evaluated with real human subjects and two end-effect extraction methods for controlling a virtual Shadow Robot Hand in telemanipulation tasks. EFOLD achieved real-time control capability with low command following latency (delay<0.11s) and highly accurate tracking (MSE<0.084 rad).","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801694","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801694","","Hands;Adaptation models;Dynamics;Games;Feature extraction;Deep reinforcement learning;Real-time systems;Delays;Intelligent robots;Faces","","2","","24","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Fixing symbolic plans with reinforcement learning in object-based action spaces","C. Thierauf; M. Scheutz","Department of Computer Science, Tufts University, Medford, MA; Department of Computer Science, Tufts University, Medford, MA",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","12363","12369","Reinforcement learning techniques are widely used when robots have to learn new tasks but they typically operate on action spaces defined by the joints of the robot. We present a contrasting approach where actions spaces are the trajectories of objects in the environment, requiring robots to discover events such as object changes and behaviors that must occur to accomplish the task. We show that this allows robots to learn faster, to learn semantic representations that can be communicated to humans, and to learn in a manner that does not depend on the robot itself, enabling low-cost policy transfer between different types of robots. Our demonstrations can be replicated using provided source code 1.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801362","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801362","","Actuators;Source coding;Semantics;Reinforcement learning;Trajectory;Robots;Intelligent robots","","2","","38","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
